商品长编码,体积（立方米）(WMS),商品名称,商品类型,商品剂型,规格,单位,装箱数,珠海仓码托数
A.A.01.01.AA010169D,0.000693,汤臣倍健锌咀嚼片-超级飞侠装（60片）,产品,片剂,400mg/片×60片/瓶×1瓶/盒,盒,36,54
D.A.04.DA04453,0,滴管套（1ml）（滴剂专用）,产品,其他,长80.5mm,个,1,
B.A.06.BA06476,0,汤臣倍健锌咀嚼片-超级飞侠装（60片）-瓶装,产品,礼盒,400mg/片*60片/瓶,瓶,1,1
A.A.01.02.AA010229B,0.001881,汤臣倍健钙维生素D颗粒-超级飞侠装（20袋）,产品,粉剂,5.5g/袋×20袋/桶,桶,12,64
A.A.01.05.AA010508H,0.001896,汤臣倍健牛初乳粉-超级飞侠装（60袋）,产品,粉剂,500mg/袋×60袋/桶,桶,12,64
E.A.01.02.EA010229B,0,汤臣倍健钙维生素D颗粒-超级飞侠装（20袋）-标签,产品,其他,,张,1,
D.A.01.DA01408,0,棕色玻璃瓶（20ml）（滴剂专用）,产品,,20ml ,个,1,
D.A.04.DA04448,0,防盗盖（滴剂专用）,产品,其他,直径21.93mm，高20mm,个,1,
D.A.04.DA04449,0,内塞（滴剂专用）,产品,其他,直径14.7mm，高10.1mm,个,1,
D.A.04.DA04451,0,滴管盖（滴剂专用）,产品,其他,直径21.93mm，高20mm,个,1,
D.A.04.DA04452,0,滴管（1ml）（滴剂专用）,产品,其他,长72.5mm ,个,1,
E.A.01.05.EA010508H,0,汤臣倍健牛初乳粉-超级飞侠装（60袋）-标签,促销物料,,,张,1,
F.A.35.FA35926,0.003101,每日每加春节促销礼品-碗筷套装,促销物料,其他,20*10*20cm,盒,40,12
F.A.35.FA35918,0,LS 01号活动赠品-小米43寸电视机（E43S）,促销物料,其他,,台,1,1
F.A.35.FA35936,0,杞里香 枸杞,促销物料,其他,100g/袋,袋,1,1
F.A.35.FA35930,0,华为Mate 40 RS,促销物料,其他,1.00011E+11,台,1,1
F.A.35.FA35933,0,华为MatePad Pro9000E,促销物料,其他,1.00029E+11,台,1,1
A.A.24.01.AA240104B,0.000427,维满C维生素C咀嚼片（4-13岁）小包装（40片，本品不单独销售）,产品,片剂,400mg/片×8片/板×5板/袋,袋,80,32
D.A.02.DA02392,0,维满C维生素C咀嚼片（4-13岁）小包装（40片，本品不单独销售）铝箔袋,赠品,其他,,个,1,
F.A.35.FA35928,0,商超2022年春节通用礼盒,促销物料,其他,,个,1,1
F.A.35.FA35929,0,商超2022年春节通用礼袋,促销物料,其他,,个,1,1
F.A.35.FA35931,0,华为Mate 40E,促销物料,其他,1.00023E+11,台,1,1
F.A.35.FA35919,0,LS 01号活动赠品-蓓慈智能养生泡桶（BZ527A）,促销物料,其他,,台,1,1
F.A.35.FA35923,0,商超2022年春节商务礼盒定制咖啡杯,促销物料,其他,,个,1,1
F.A.35.FA35927,0,每日每加春节促销礼品-创意口罩,促销物料,其他,7*15,盒,1,1
F.A.35.FA35920,0.016585,LS 01号活动赠品-苏泊尔不锈钢汤锅20CM（VT20HS01）,促销物料,其他,,个,8,8
F.A.35.FA35924,0,每日每加气泡糖一平米堆头-春节促销版,促销物料,其他,100*100*80cm,个,1,1
F.A.35.FA35937,0,艾草护腰带L码,促销物料,其他,个,个,1,1
E.A.01.04.EA010408AJ,0,汤臣倍健胶原蛋白肽固体饮料(水蜜桃味)(30袋)桶装标签,产品,,,张,1,
F.A.35.FA35916,0.000514,BYHEALTH2022年礼袋,促销物料,其他,,个,70,40
F.A.35.FA35921,0.000175,心运星mini发光镜,促销物料,其他,98*82*19mm,个,100,30
B.A.06.BA06475,0,维满C维生素C咀嚼片（4-13岁）（8片/板）铝塑装,产品,礼盒,400mg/片×8片/板,板,1,1
D.B.01.DB01984,0,维满C维生素C咀嚼片（4-13岁）小包装（40片，本品不单独销售）纸箱,赠品,其他,,个,1,
F.A.35.FA35932,0,华为MatePad Pro9000,促销物料,其他,1.00012E+11,台,1,1
A.A.01.04.AA010408AJ,0,汤臣倍健胶原蛋白肽固体饮料(水蜜桃味)(30袋）桶装,产品,粉剂,3g/袋x30袋/桶,桶,1,
F.A.35.FA35917,0.000739,BYHEALTH外采蒸汽眼罩（5片）,促销物料,其他,,盒,60,30
F.A.35.FA35925,0,每日每加春节礼袋,促销物料,其他,30*50cm,个,1,1
F.A.35.FA35922,0,本部电商胖虎IP礼盒,促销物料,其他,个,个,1,1
F.A.35.FA35935,0.004464,超飞系列试吃台,促销物料,其他,,个,6,30
F.A.35.FA35934,0.039958,超飞系列陈列架,促销物料,其他,,个,3,20
D.A.05.DA05213,0,无限能黑参牡蛎肽固体饮料（8袋）-彩盒,产品,其他,,个,1,
A.A.19.01.AA190106B,0.000332,无限能黑参牡蛎肽固体饮料（8袋）,产品,粉剂,2g/袋x8袋/盒,盒,70,36
A.A.06.01.AA060117A,0.001003,健力多氨糖软骨素葛根片电商装（120片）,产品,片剂,1200mg/片×120片/瓶×1瓶/盒,盒,25,48
E.A.06.01.EA060117A,0,健力多氨糖软骨素葛根片电商装（120片）-标签,产品,其他,197mm×72mm（250ml瓶签） ,张,1,
B.A.06.BA06474,0,健力多氨糖软骨素葛根片电商装（120片）-瓶装,产品,片剂,1200mg/片×120片/瓶,瓶,1,1
D.A.05.DA05212,0,健力多氨糖软骨素葛根片电商装（120片）-彩盒,产品,其他,80mm×139mm×65mm,个,1,
F.A.35.FA35908,2.00E-06,天然博士DM单,促销物料,其他,,张,2500,60
B.A.06.BA06473,0,汤臣倍健钙铁锌咀嚼片-超级飞侠装（60片）-瓶装,产品,礼盒,1.5g/片*60片/瓶,瓶,1,1
A.A.08.01.AA080162B,0,每日每加气泡糖（芥末柠檬味）单瓶装,产品,片剂,600mg/片*40片/瓶,瓶,1,
D.A.02.DA02389,0,BYHEALTH男性精力片（48粒）-铝箔,产品,粉剂,,公斤,1,
A.F.01.01.AF010126,0,BYHEALTH男性精力片（48粒）,产品,片剂,6粒/板*8板/盒,盒,1,
D.A.05.DA05211,0,汤臣倍健钙铁锌咀嚼片-超级飞侠装（60片）-彩盒,促销物料,其他,,个,1,
E.A.01.01.EA010168E,0,汤臣倍健钙铁锌咀嚼片小包装超级飞侠装（30片/本品不单独销售）-标签,赠品,其他,,张,1,
E.A.01.01.EA010179T,0,汤臣倍健维生素C片（甜橙味）小包装(30片) (海外版) 标签,赠品,其他,155mm x 57mm,张,1,
F.A.35.FA35913,0,每日每加2022年台历（明星款）,促销物料,其他,,本,1,1
A.A.01.01.AA010168D,0.000708,汤臣倍健钙铁锌咀嚼片-超级飞侠装（60片）,产品,片剂,1.5g/片*60片/瓶*1瓶/盒,盒,36,54
F.A.35.FA35914,0,红帕陶瓷碗筷餐,促销物料,其他,1套,套,1,1
F.A.35.FA35911,0.0004,【只妆喜欢】化妆袋,促销物料,其他,,个,300,10
E.A.01.04.EA010450B,0,汤臣倍健胶原蛋白透明质酸钠粉（18袋，本品不单独销售）-标签,赠品,,348*108mm，桶签PE，防晒 ,张,1,
F.A.35.FA35915,0,米家 小米扫拖机器人,促销物料,其他,个,个,1,1
A.A.01.01.AA010168E,0,汤臣倍健钙铁锌咀嚼片小包装超级飞侠装（30片/本品不单独销售）,产品,片剂,1.5g/片*30片/瓶,瓶,96,42
A.A.01.04.AA010450B,0.002391,汤臣倍健胶原蛋白透明质酸钠粉（18袋，本品不单独销售）,产品,粉剂,4.5g/袋*18袋/桶,桶,12,48
E.A.01.01.EA010168D,0,汤臣倍健钙铁锌咀嚼片-超级飞侠装（60片）-标签,促销物料,其他,,张,1,
F.A.35.FA35909,0.000652,年货节促销礼袋,促销物料,其他,405×153×262mm,个,90,18
D.A.05.DA05208,0,BYHEALTH男性精力片（48粒）-外盒,产品,其他,,个,1,
A.A.01.04.AA010451A,0,汤臣倍健胶原蛋白肽芦荟透明质酸片（60片，本品不单独销售）,产品,片剂,850mg/片×60片/瓶,瓶,1,
E.A.01.04.EA010451A,0,汤臣倍健胶原蛋白肽芦荟透明质酸片（60片，本品不单独销售）-标签,赠品,,150ml瓶签，艾利纸加光膜,张,1,
F.A.35.FA35912,0,健力多胖虎IP礼袋,促销物料,其他,个,个,1,1
F.A.35.FA35910,0,名创优品（MINISO）智能颈椎按摩仪,促销物料,其他,1,件,1,1
E.A.09.02.EA090209A,0,健乐多B族维生素片（100片）标签,产品,其他,155mmx57mm,张,1,
F.A.35.FA35901,0.039375,小米有品HITH电动折叠泡脚桶,促销物料,其他,,个,1,30
A.A.09.02.AA090209,0.000336,健乐多B族维生素片（30片）,产品,片剂,350mg/片×30片/瓶 ,瓶,96,42
B.A.01.BA01301,0,健乐多B族维生素片,产品,片剂,350mg/片,片,1,1
F.A.35.FA35907,0.00063,BYHEALTH年货节奶蓟草产品定制瓶盖（小崽子剧场）,促销物料,其他,,个,232,15
F.A.35.FA35899,0.046375,科沃斯Ecovacs扫地机器人,促销物料,其他,,台,1,16
E.A.09.02.EA090209,0,健乐多B族维生素片（30片）标签,产品,其他,155mmx57mm,张,1,
F.A.35.FA35900,0.00081,周大福趴趴虎小虎贵转运珠,促销物料,其他,,个,50,20
F.A.35.FA35906,0,维满C咀嚼片（4-13岁）2021年主形象-主KV-竖版,促销物料,其他,,个,1,1
F.A.35.FA35905,0,维满C泡腾片2021年主形象-主KV版本2-竖版,促销物料,其他,,个,1,1
F.A.35.FA35903,0.004074,超级飞侠玩具,促销物料,其他,超级飞侠玩具,个,12,24
F.A.35.FA35904,0,维满C泡腾片2021年主形象-主KV版本1-竖版,促销物料,其他,,个,1,1
A.A.09.02.AA090209A,0,健乐多B族维生素片（100片）,产品,片剂,350mg/片×100片/瓶,瓶,96,42
F.A.35.FA35898,0,小汤极选快递箱,促销物料,其他,个,个,1,1
F.A.35.FA35879,0,汤臣倍健植物蛋白粉礼盒（600g+150g）外盒,促销物料,其他,600g+150g,个,1,1
F.A.35.FA35896,0,健力多曼联IP口罩,促销物料,其他,个,个,1,1
F.A.35.FA35881,0,汤臣倍健植物蛋白粉礼盒（600g+150g）外盒（京东plus）,促销物料,其他,600g+150g,个,1,1
F.A.35.FA35897,0,健力多曼联IP体验券,促销物料,其他,张,张,1,1
F.A.35.FA35902,0,Pentavite跨境普通产品单张（天猫）,促销物料,其他,,张,1,1
F.A.35.FA35882,0,健安适便携茶具,促销物料,其他,,套,1,
F.A.35.FA35885,0.000516,一Yep倾心-mini包,促销物料,其他,,个,200,15
F.A.35.FA35887,0.000438,BYHEALTH曼联针织帽,促销物料,其他,,个,100,15
F.A.35.FA35889,0.000468,BYHEALTH曼联运动水壶,促销物料,其他,,个,50,20
F.A.35.FA35890,5.20E-05,BYHEALTH曼联皮扣钥匙扣,促销物料,其他,,个,100,40
D.A.01.DA01402,0,扭断防盗铝盖瓶盖（26mm内含胶塞-深粉色-6）,促销物料,,,个,1,
D.A.05.DA05183,0,汤臣倍健胶原蛋白肽果味饮料（树莓味）（10瓶）-外盒,促销物料,其他,,个,1,
D.B.02.DB02616,0,汤臣倍健胶原蛋白肽果味饮料（10瓶）-塑封膜,促销物料,其他,,张,1,
F.A.35.FA35892,0,BYHEALTH奶蓟草片（120粒*2）2021年货节礼盒,促销物料,其他,,盒,1,1
D.A.01.DA01401,0,食品包装用玻璃瓶,产品,,30mL/瓶 ,个,1,
E.A.01.04.EA010454,0,汤臣倍健胶原蛋白肽果味饮料（树莓味）（30mL/瓶）-标签,促销物料,其他,,张,1,
F.A.35.FA35883,0,儿童滑板车,促销物料,其他,台,台,1,1
A.A.01.04.AA010454,0.009441,汤臣倍健胶原蛋白肽果味饮料（树莓味）（10瓶）,产品,其他,30ml/瓶x10瓶/盒,盒,4,30
B.A.05.BA05044,0,汤臣倍健胶原蛋白肽果味饮料（树莓味）（30mL/瓶）,产品,口服液,30mL/瓶 ,瓶,1,1
F.A.35.FA35886,0.000438,BYHEALTH曼联21赛季客场球衣,促销物料,其他,,个,100,15
F.A.35.FA35894,0.00432,BYHEALTH小崽子毛毯,促销物料,其他,,件,24,12
F.A.35.FA35893,0.000619,BYHEALTH小崽子积木日历,促销物料,其他,,个,100,20
F.A.35.FA35884,0,一Yep倾心-礼袋,促销物料,其他,,个,1,1
D.B.01.DB01973,0,汤臣倍健胶原蛋白肽果味饮料-纸箱2.0,促销物料,其他,,个,1,
F.A.35.FA35891,0.000338,BYHEALTH曼联围巾,促销物料,其他,,个,100,25
D.B.02.DB02627,0,封口贴（三角形湿压纸膜）,促销物料,其他,,枚,1,
F.A.35.FA35888,0.000162,BYHEALTH曼联阿迪口罩,促销物料,其他,,个,100,25
E.A.01.04.EA010438H,0,汤臣倍健透明质酸钠果味饮品（樱桃石榴味）（50ml）22年升级版-标签,产品,其他,105*70mm,张,1,
D.A.01.DA01406,0,钠钙玻璃模制药瓶（棕料）50ZKT,促销物料,,高108mm，直径38mm,个,1,
A.A.01.05.AA010508G,0,汤臣倍健牛初乳粉-超级飞侠（60袋）,产品,粉剂,500mg/袋×60袋/桶,桶,1,
F.A.35.FA35895,0,曼联梦剧场口罩,促销物料,其他,个,个,1,1
A.A.01.05.AA010518F,0,汤臣倍健维生素A维生素D软胶囊-超级飞侠（60粒，本品不单独销售）,产品,软胶囊,400mg/粒×60粒/瓶,瓶,1,
D.A.01.DA01407,0,品牌淡粉色胶塞铝盖,产品,,高17mm，直径27mm,个,1,
A.A.01.01.AA010170B,0.001052,汤臣倍健钙镁咀嚼片（4-17岁）-超级飞侠（90片）,产品,片剂,1.6g/片×90片/瓶×1瓶/盒,盒,25,48
A.A.01.05.AA010518E,0.000693,汤臣倍健维生素A维生素D软胶囊-超级飞侠（60粒）,产品,软胶囊,400mg/粒×60粒/瓶×1瓶/盒,盒,36,54
D.A.05.DA05206,0,汤臣倍健多种维生素咀嚼片(11-17岁)-超级飞侠（60片）-彩盒,促销物料,其他,,个,1,
D.B.01.DB01981,0,汤臣倍健透明质酸钠果味饮品（樱桃石榴味）22年升级版-纸箱,产品,其他,,个,1,
A.A.01.04.AA010438H,0,汤臣倍健透明质酸钠果味饮品（樱桃石榴味）（10瓶）22年升级版,产品,其他,50ml/瓶x10瓶/盒,盒,1,
A.A.01.01.AA010175D,0.000712,汤臣倍健多种维生素咀嚼片(11-17岁)-超级飞侠（60片）,产品,片剂,1.0g/片×60片/瓶×1瓶/盒,盒,36,54
D.A.05.DA05205,0,汤臣倍健透明质酸钠果味饮品（樱桃石榴味）（10瓶）22年升级版-外盒,产品,其他,231*101.15*135mm,个,1,
A.A.01.01.AA010175E,0,汤臣倍健多种维生素咀嚼片(11-17岁)-超级飞侠（60片）赠品装,产品,片剂,1.0g/片×60片/瓶,瓶,1,
A.A.25.01.AA250110,0,LS PROBIOTIC + PREGNANCY & BREASTFEEDING 50 CAPS (LSP128),产品,片剂,50粒/瓶 x 40瓶/箱,瓶,1,
D.A.04.DA04446,0,扭断防盗铝盖瓶盖（26mm内含胶塞-品牌粉色-5）,产品,其他,高1.7cm，直径2.5cm,个,1,
A.A.01.04.AA010455,0,汤臣倍健胶原蛋白肽果味饮料（树莓味）+透明质酸钠果味饮品14瓶组合装,产品,口服液,（30mL/瓶 × 7瓶+50mL/瓶 × 7瓶)/盒,盒,1,
D.B.01.DB01983,0,汤臣倍健自动化通用纸箱E,产品,其他,,个,1,
F.A.35.FA35880,0,BYHEALTH Apple Watch Series 6,促销物料,其他,,个,1,1
D.B.01.DB01977,0,汤臣倍健胶原蛋白肽果味饮料（树莓味）+透明质酸钠果味饮品14瓶组合装-纸箱,产品,其他,,个,1,
A.A.01.04.AA010434J,0.003124,汤臣倍健胶原蛋白肽果味饮料（荔枝味）（10瓶）22年升级版,产品,口服液,30ml/瓶x10瓶/盒,盒,10,40
A.A.01.07.AA010756D,0.002801,汤臣倍健星好伴褪黑素片（牛奶味）新紫金特供装（90片+20片×2）,产品,礼盒,（350mg/片×90片/瓶+350mg/片×20片/瓶×2瓶）/盒,盒,8,48
D.A.05.DA05203,0,汤臣倍健胶原蛋白肽果味饮料（荔枝味）22年升级版-外盒,产品,其他,20.5x9.2x11.3cm,个,1,
D.A.05.DA05207,0,汤臣倍健星好伴褪黑素片（牛奶味）新紫金特供装（90片+20片×2）-彩盒,产品,其他,,个,1,
A.A.01.04.AA010433M,0.003005,汤臣倍健胶原蛋白肽果味饮料（水蜜桃味）（10瓶）22年升级版,产品,口服液,30ml/瓶x10瓶/盒,盒,10,40
B.A.01.BA01304,0,汤臣倍健星好伴褪黑素片（牛奶味）小包装（20片）-瓶装,赠品,礼盒,350mg/片×20片/瓶 ,瓶,1,1
D.A.04.DA04447,0,汤臣倍健自动化通用内托150ml瓶+120ml瓶×2,产品,其他,,个,1,
D.A.05.DA05202,0,汤臣倍健胶原蛋白肽果味饮料（树莓味）+透明质酸钠果味饮品14瓶组合装-外盒（含内托）,产品,其他,,个,1,
D.A.05.DA05204,0,汤臣倍健胶原蛋白肽果味饮料（水蜜桃味）（10瓶）22年升级版-外盒,产品,其他,20.5x9.2x11.3cm,个,1,
D.B.01.DB01979,0,汤臣倍健胶原蛋白肽果味饮料（荔枝味）（10瓶）22年升级版-纸箱,产品,其他,,个,1,
E.A.01.04.EA010433M,0,汤臣倍健胶原蛋白肽果味饮料（水蜜桃味）（30ml）22年升级版-标签,产品,其他,9.2x5.8cm,张,1,
E.A.01.04.EA010434J,0,汤臣倍健胶原蛋白肽果味饮料（荔枝味）（30ml）22年升级版-标签,产品,其他,9.2x5.8cm,张,1,
D.B.01.DB01980,0,汤臣倍健胶原蛋白肽果味饮料（10瓶）22年升级版-纸箱,产品,其他,,个,1,
F.A.35.FA35871,2.30E-05,健视佳定制塑料圆珠笔,促销物料,其他,长14cm 单支笔身重量8g,支,2400,15
D.A.04.DA04445,0,汤臣倍健健力多氨糖软骨素钙片70天关爱升级装内托-A,产品,其他,,个,1,
D.A.05.DA05201,0,天然博士有机蛋白营养粉固体饮料（400g*2）优惠装彩盒,产品,其他,,个,1,
D.A.05.DA05199,0,汤臣倍健健力多氨糖软骨素钙片70天关爱升级装彩盒-A,产品,其他,,个,1,
F.A.35.FA35870,0,健视佳不锈钢定制笔,促销物料,其他,直径8.2mm 单支克重：17.2g,支,1,1
A.A.13.01.AA130118C,0,天然博士有机蛋白营养粉固体饮料（400g*2）优惠装,产品,粉剂,400g/罐×2罐/盒 ,盒,1,
D.B.01.DB01982,0,天然博士钙铁锌多种维生素撒剂罐装（30袋）-纸箱,产品,其他,,个,1,
F.A.35.FA35877,0,Yep22年平日版礼袋,促销物料,其他,,个,1,1
F.A.35.FA35878,0.006422,Yep光芒果冻包,促销物料,其他,36*27*11cm,个,20,15
F.A.35.FA35874,0.000293,胖虎盲盒,促销物料,其他,,盒,96,25
D.B.01.DB01976,0,天然博士有机蛋白营养粉固体饮料（400g*2）优惠装纸箱,产品,其他,,个,1,
B.A.01.BA01303,0,汤臣倍健健力多氨糖软骨素钙片小包装（80片，本品不单独销售）-瓶装,赠品,礼盒,1.02g/片×80片/瓶,瓶,1,1
F.A.35.FA35875,0,小虎盲盒,促销物料,其他,,盒,1,1
A.A.06.01.AA060102BX,0,汤臣倍健健力多氨糖软骨素钙片70天关爱升级装-A,产品,礼盒,(1.02g/片×100片/瓶×2瓶+1.02g/片×80片/瓶×1瓶）/盒 ,盒,1,
F.A.35.FA35873,0.00516,超级飞侠礼盒,促销物料,其他,个,个,16,16
F.A.35.FA35876,0.003959,南京同仁堂艾灸套组,促销物料,其他,南京同仁堂艾灸套组,盒,30,10
D.A.02.DA02388,0,空白铝箔膜(PET12/AL7/PET12/PE60)(蒸煮膜）,产品,粉剂,膜宽102mm,公斤,1,
D.A.02.DA02387,0,空白铝箔膜（PET12/AL7/NY15/PE60）（水煮膜）,产品,粉剂,膜宽102mm,公斤,1,
F.A.35.FA35872,0,汤臣倍健2022年货节赠品红包,促销物料,其他,,个,1,1
D.A.05.DA05194,0,汤臣倍健胶原蛋白肽软糖（红石榴味）（60粒）电商装-彩盒,产品,其他,,个,1,
D.A.05.DA05195,0,汤臣倍健胶原蛋白肽软糖（玫瑰味）（60粒）电商装-彩盒,产品,其他,,个,1,
F.A.35.FA35855,0,圣罗兰（YSL） 小黑条口红 裸感哑光新色302赤裸豆沙色 2g (半哑光 持久显色 送礼盒）生日礼物,促销物料,其他,圣罗兰（YSL） 小黑条口红 裸感哑光新色302赤裸豆沙色 2g (半哑光 持久显色 送礼盒）生日礼物,个,1,1
D.A.05.DA05196,0,汤臣倍健胶原蛋白肽软糖（血橙味）（60粒）电商装-彩盒,产品,其他,,个,1,
E.A.13.01.EA130140,0,天然博士维生素D软胶囊（8ug）盒装（40粒）-标签,产品,其他,,张,1,
F.A.35.FA35867,0,抖音会员卡,促销物料,其他,单张,张,1,1
D.A.02.DA02385,0,天然博士通用铝箔（130㎜宽度）,产品,粉剂,,公斤,1,
F.A.35.FA35853,0,野兽派香氛,促销物料,其他,THE BEAST Jungle香氛礼盒散香器钟罩蜡杯多种香型香薰无 火香薰教师节礼物太平洋海风散香器,个,1,1
F.A.35.FA35856,0.000374,小米保温杯,促销物料,其他,小米迷你保温杯真空304不锈钢水杯男女便携喝水保温杯 米家迷你保温杯 粉色,个,25,25
B.A.02.BA02133,0,天然博士维生素D软胶囊（8ug）-铝塑（单粒装）,产品,软胶囊,250mg/粒,粒,1,1
D.A.02.DA02386,0,天然博士钙铁锌多种维生素撒剂Ⅱ段罐装（2g/袋）铝箔,产品,粉剂,,公斤,1,
F.A.35.FA35852,0.000135,欧莱雅男士洗面奶,促销物料,其他,欧莱雅(LOREAL) 男士控油炭爽双效洁面膏100ml 男士洗面奶 收缩毛孔,个,20,30
B.A.02.BA02134,0,天然博士维生素D软胶囊（8ug）盒装（40粒）-瓶装,产品,软胶囊,250mg/粒×40粒/瓶,瓶,1,1
D.A.05.DA05200,0,天然博士维生素D软胶囊（8ug）盒装（40粒）-彩盒,产品,其他,,个,1,
B.A.02.BA02132,0,天然博士维生素D软胶囊（250mg/粒）,产品,软胶囊,250mg/粒,粒,1,1
A.A.01.01.AA010199,0.000257,汤臣倍健维泡爽维生素C咀嚼片（75片）,产品,片剂,400mg/片×75片/瓶 ,瓶,120,42
F.A.35.FA35854,0.000432,倍思蓝牙耳机,促销物料,其他,倍思 真无线蓝牙耳机S2主动降噪双馈降噪隔音入耳式运动跑步游戏音乐Air通用苹果华为vivo小米荣耀OPPO手机灰,个,10,40
B.A.04.BA04287,0,天然博士钙铁锌多种维生素撒剂Ⅱ段罐装（2g/袋）,产品,粉剂,2g/袋 ,袋,1,1
D.B.02.DB02631,0,健视佳越橘叶黄素酯β-胡萝卜素软胶囊标签,产品,其他,156*69mm,张,1,
E.A.01.01.EA010199,0,汤臣倍健维泡爽维生素C咀嚼片（75片）-标签,产品,其他,,张,1,
F.A.35.FA35851,0.00039,飞利浦电动牙刷,促销物料,其他,飞利浦(PHILIPS) 电动牙刷 成人声波震动(自带刷头*2) 智能净白 牙龈呵护 HX3226/51（新老包装随机发货）,个,10,50
F.A.35.FA35857,0.001408,小米体重秤,促销物料,其他,小米体重秤2 家用健康秤电子秤高精度 人物双模式 APP数据测量 智能分析自动识别用户隐藏式LED屏幕,个,5,60
D.A.02.DA02384,0,汤臣倍健胶原蛋白肽软糖电商装单粒内包装袋,产品,其他,,个,1,
A.F.01.01.AF010125,0,BYHEALTH AmpliD免疫力多维泡腾粉(25包),产品,粉剂,3g/包*25包/盒,盒,1,
