仓库编码,仓库名称,Eas仓库ID,仓库属性,仓库分类,仓库类型,仓库状态,仓库品质,所属物理仓,库存组织,线上/线下,默认退货仓,近效期调入仓,虚拟逻辑仓,是否BC共仓,转合格入库仓,备注,创建人,创建时间,更新时间,更新人,计费组织,计费组织类型,计费组织名称,计费组织id
1081,股份北京（佰悦电商）待处理仓,1081,产成品,逻辑仓,TCBJ-B仓,有效,待处理,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:04,2025-08-30 11:16:43,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1080,股份北京（佰悦电商）不合格仓,1080,产成品,逻辑仓,TCBJ-B仓,有效,不合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:04,2025-08-30 11:16:43,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1079,股份北京（LS大贸）合格在途仓,1079,产成品,逻辑仓,TCBJ-C仓,有效,合格,北京仓,汤臣倍健股份有限公司,线下,否,,开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:07,2025-09-03 10:03:07,ec_it,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1078,股份北京（LS电商大贸）合格仓,1078,产成品,逻辑仓,TCBJ-B仓,有效,合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:07,2025-08-30 13:21:43,xiaoyuan-0830,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1077,股份北京（LS电商大贸）待处理仓,1077,产成品,逻辑仓,TCBJ-B仓,有效,待处理,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:04,2025-08-30 11:16:43,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1076,股份北京（LS电商大贸）不合格仓,1076,产成品,逻辑仓,TCBJ-B仓,有效,不合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:04,2025-08-30 11:16:43,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1075,股份珠海（佰腾电商）退货仓,1075,产成品,逻辑仓,TCBJ-B仓,有效,return_warehouse,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:04,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1074,股份珠海（佰腾电商）合格在途仓,1074,产成品,在途仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:07,2025-08-30 13:21:43,xiaoyuan-0830,CN06,,广东佰腾药业有限公司,1416674966979743745
1073,股份珠海（佰腾电商）合格仓,1073,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线上,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:07,2025-09-25 16:12:36,xiaoyuan_001,CN06,,广东佰腾药业有限公司,1416674966979743745
1072,股份珠海（佰腾电商）待处理在途仓,1072,产成品,在途仓,TCBJ-B仓,有效,待处理,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:04,2025-08-30 13:21:43,xiaoyuan-0830,CN06,,广东佰腾药业有限公司,1416674966979743745
1071,股份珠海（佰腾电商）待处理仓,1071,产成品,逻辑仓,TCBJ-B仓,有效,待处理,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:04,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1070,股份珠海（佰腾电商）不合格仓,1070,产成品,逻辑仓,TCBJ-B仓,有效,不合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:04,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1069,股份珠海（佰腾）退货仓,1069,产成品,逻辑仓,TCBJ-B仓,有效,return_warehouse,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:03,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1068,股份珠海（佰腾）合格仓,1068,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:07,2025-09-20 11:39:21,xiaoyuan_001,CN06,,广东佰腾药业有限公司,1416674966979743745
1067,股份珠海（佰腾）待处理仓,1067,产成品,逻辑仓,TCBJ-B仓,有效,待处理,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:03,2025-09-25 16:12:06,xiaoyuan_001,CN06,,广东佰腾药业有限公司,1416674966979743745
1066,股份珠海（佰腾）不合格仓,1066,产成品,逻辑仓,TCBJ-B仓,有效,不合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:03,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1065,股份武汉（佰腾电商）合格在途仓,1065,产成品,在途仓,TCBJ-B仓,有效,合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:06,2025-08-30 13:21:43,xiaoyuan-0830,CN06,,广东佰腾药业有限公司,1416674966979743745
1064,股份武汉（佰腾电商）合格仓,1064,产成品,逻辑仓,TCBJ-B仓,有效,合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:06,2025-08-30 13:21:43,xiaoyuan-0830,CN06,,广东佰腾药业有限公司,1416674966979743745
1063,股份武汉（佰腾电商）待处理仓,1063,产成品,逻辑仓,TCBJ-B仓,有效,待处理,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:03,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1062,股份武汉（佰腾电商）不合格仓,1062,产成品,逻辑仓,TCBJ-B仓,有效,不合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:03,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1057,股份京东（佰腾电商）合格在途仓,1057,产成品,在途仓,TCBJ-B仓,有效,合格,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:06,2025-08-30 13:21:43,xiaoyuan-0830,CN06,,广东佰腾药业有限公司,1416674966979743745
1056,股份京东（佰腾电商）合格仓,1056,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:06,2025-08-30 13:21:43,xiaoyuan-0830,CN06,,广东佰腾药业有限公司,1416674966979743745
1055,股份京东（佰腾电商）待处理仓,1055,产成品,逻辑仓,TCBJ-B仓,有效,待处理,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:03,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1054,股份京东（佰腾电商）不合格仓,1054,产成品,逻辑仓,TCBJ-B仓,有效,不合格,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:03,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1053,股份华南顺丰（佰腾电商）合格在途,1053,产成品,在途仓,TCBJ-B仓,有效,合格,华南顺丰仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:06,2025-08-30 13:21:43,xiaoyuan-0830,CN06,,广东佰腾药业有限公司,1416674966979743745
1052,股份华南顺丰（佰腾电商）合格仓,1052,产成品,逻辑仓,TCBJ-B仓,有效,合格,华南顺丰仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:06,2025-08-30 13:21:43,xiaoyuan-0830,CN06,,广东佰腾药业有限公司,1416674966979743745
1051,股份华南顺丰（佰腾电商）待处理仓,1051,产成品,逻辑仓,TCBJ-B仓,有效,待处理,华南顺丰仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:03,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1050,股份华南顺丰（佰腾电商）不合格仓,1050,产成品,逻辑仓,TCBJ-B仓,有效,不合格,华南顺丰仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:03,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1045,股份成都（佰腾电商）合格在途仓,1045,产成品,在途仓,TCBJ-B仓,有效,合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:05,2025-08-30 13:21:43,xiaoyuan-0830,CN06,,广东佰腾药业有限公司,1416674966979743745
1044,股份成都（佰腾电商）合格仓,1044,产成品,逻辑仓,TCBJ-B仓,有效,合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:05,2025-08-30 13:21:43,xiaoyuan-0830,CN06,,广东佰腾药业有限公司,1416674966979743745
1043,股份成都（佰腾电商）待处理仓,1043,产成品,逻辑仓,TCBJ-B仓,有效,待处理,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:02,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1042,股份成都（佰腾电商）不合格仓,1042,产成品,逻辑仓,TCBJ-B仓,有效,不合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:02,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1041,股份北京（佰腾电商）合格在途仓,1041,产成品,在途仓,TCBJ-B仓,有效,合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:05,2025-08-30 13:21:43,xiaoyuan-0830,CN06,,广东佰腾药业有限公司,1416674966979743745
1040,股份北京（佰腾电商）合格仓,1040,产成品,逻辑仓,TCBJ-B仓,有效,合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:05,2025-08-30 13:21:43,xiaoyuan-0830,CN06,,广东佰腾药业有限公司,1416674966979743745
1039,股份北京（佰腾电商）待处理仓,1039,产成品,逻辑仓,TCBJ-B仓,有效,待处理,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:02,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1038,股份北京（佰腾电商）不合格仓,1038,产成品,逻辑仓,TCBJ-B仓,有效,不合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:02,2025-08-30 11:16:43,SAP,CN06,,广东佰腾药业有限公司,1416674966979743745
1037,股份珠海（佰嘉特渠）合格仓,1037,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:04,2025-08-30 13:21:43,xiaoyuan-0830,CN03,,广东佰嘉药业有限公司,1416674966979743742
1036,股份珠海（佰嘉特渠）待处理仓,1036,产成品,逻辑仓,TCBJ-B仓,有效,待处理,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:02,2025-08-30 11:16:43,SAP,CN03,,广东佰嘉药业有限公司,1416674966979743742
1035,股份珠海（佰嘉特渠）不合格仓,1035,产成品,逻辑仓,TCBJ-B仓,有效,不合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:02,2025-08-30 11:16:43,SAP,CN03,,广东佰嘉药业有限公司,1416674966979743742
1034,股份珠海（佰嘉）退货仓,1034,产成品,逻辑仓,TCBJ-B仓,有效,return_warehouse,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:02,2025-08-30 11:16:43,SAP,CN03,,广东佰嘉药业有限公司,1416674966979743742
1033,股份珠海（佰嘉）合格在途仓,1033,产成品,在途仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:04,2025-08-30 13:21:43,xiaoyuan-0830,CN03,,广东佰嘉药业有限公司,1416674966979743742
1032,股份珠海（佰嘉）合格仓,1032,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:04,2025-08-30 13:21:43,xiaoyuan-0830,CN03,,广东佰嘉药业有限公司,1416674966979743742
1031,股份珠海（佰嘉）待处理在途仓,1031,产成品,在途仓,TCBJ-B仓,有效,待处理,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:02,2025-08-30 13:21:43,xiaoyuan-0830,CN03,,广东佰嘉药业有限公司,1416674966979743742
1030,股份珠海（佰嘉）待处理仓,1030,产成品,逻辑仓,TCBJ-B仓,有效,待处理,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:02,2025-08-30 11:16:42,SAP,CN03,,广东佰嘉药业有限公司,1416674966979743742
1029,股份珠海（佰嘉）不合格仓,1029,产成品,逻辑仓,TCBJ-B仓,有效,不合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:02,2025-08-30 11:16:42,SAP,CN03,,广东佰嘉药业有限公司,1416674966979743742
1028,股份武汉（佰嘉）合格在途仓,1028,产成品,在途仓,TCBJ-B仓,有效,合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:04,2025-08-30 13:21:43,xiaoyuan-0830,CN03,,广东佰嘉药业有限公司,1416674966979743742
1027,股份武汉（佰嘉）合格仓,1027,产成品,逻辑仓,TCBJ-B仓,有效,合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:04,2025-08-30 13:21:43,xiaoyuan-0830,CN03,,广东佰嘉药业有限公司,1416674966979743742
1026,股份武汉（佰嘉）待处理仓,1026,产成品,逻辑仓,TCBJ-B仓,有效,待处理,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:02,2025-08-30 11:16:42,SAP,CN03,,广东佰嘉药业有限公司,1416674966979743742
1025,股份武汉（佰嘉）不合格仓,1025,产成品,逻辑仓,TCBJ-B仓,有效,不合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:02,2025-08-30 11:16:42,SAP,CN03,,广东佰嘉药业有限公司,1416674966979743742
1020,股份京东（佰嘉特渠）合格在途仓,1020,产成品,在途仓,TCBJ-B仓,有效,合格,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:04,2025-08-30 13:21:43,xiaoyuan-0830,CN03,,广东佰嘉药业有限公司,1416674966979743742
1019,股份京东（佰嘉特渠）合格仓,1019,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:04,2025-08-30 13:21:43,xiaoyuan-0830,CN03,,广东佰嘉药业有限公司,1416674966979743742
1017,股份麦优产成品索赔仓,1017,产成品,逻辑仓,TCBJ-C仓,有效,claim,珠海工厂-电商,汤臣倍健股份有限公司,线上,否,,开启,否,,,SAP,2025-09-12 16:02:47,2025-09-19 17:53:58,suxp,CN07,,广州麦优网络科技有限公司,1416674966979743746
1016,股份食代说产成品索赔仓,1016,产成品,逻辑仓,TCBJ-C仓,有效,claim,珠海工厂-电商,汤臣倍健股份有限公司,线上,否,,开启,否,,,SAP,2025-09-12 16:02:47,2025-09-19 17:53:30,suxp,CN08,,珠海食代说食品有限公司,1416674966979743747
1015,股份佰腾产成品索赔仓,1015,产成品,逻辑仓,TCBJ-C仓,有效,claim,珠海工厂-电商,汤臣倍健股份有限公司,线上,否,,开启,否,,,SAP,2025-09-12 16:02:47,2025-09-19 17:53:40,suxp,CN06,,广东佰腾药业有限公司,1416674966979743745
1014,股份成都（佰嘉）合格在途仓,1014,产成品,在途仓,TCBJ-B仓,有效,合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:03,2025-08-30 13:21:43,xiaoyuan-0830,CN03,,广东佰嘉药业有限公司,1416674966979743742
1013,股份成都（佰嘉）合格仓,1013,产成品,逻辑仓,TCBJ-B仓,有效,合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:03,2025-08-30 13:21:43,xiaoyuan-0830,CN03,,广东佰嘉药业有限公司,1416674966979743742
1012,股份成都（佰嘉）待处理仓,1012,产成品,逻辑仓,TCBJ-B仓,有效,待处理,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:01,2025-08-30 11:16:42,SAP,CN03,,广东佰嘉药业有限公司,1416674966979743742
1011,股份成都（佰嘉）不合格仓,1011,产成品,逻辑仓,TCBJ-B仓,有效,不合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:01,2025-08-30 11:16:42,SAP,CN03,,广东佰嘉药业有限公司,1416674966979743742
1010,股份北京（佰嘉）合格在途仓,1010,产成品,在途仓,TCBJ-B仓,有效,合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:03,2025-08-30 13:21:43,xiaoyuan-0830,CN03,,广东佰嘉药业有限公司,1416674966979743742
1009,股份北京（佰嘉）合格仓,1009,产成品,逻辑仓,TCBJ-B仓,有效,合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:03,2025-08-30 13:21:43,xiaoyuan-0830,CN03,,广东佰嘉药业有限公司,1416674966979743742
1008,股份北京（佰嘉）待处理仓,1008,产成品,逻辑仓,TCBJ-B仓,有效,待处理,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:01,2025-08-30 11:16:42,SAP,CN03,,广东佰嘉药业有限公司,1416674966979743742
1007,股份北京（佰嘉）不合格仓,1007,产成品,逻辑仓,TCBJ-B仓,有效,不合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:01,2025-08-30 11:16:42,SAP,CN03,,广东佰嘉药业有限公司,1416674966979743742
1006,股份珠海（二十八辰）退货仓,1006,产成品,逻辑仓,TCBJ-B仓,有效,return_warehouse,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:01,2025-08-30 11:16:42,SAP,CN10,,二十八辰（广东）网络科技有限公司,1416674966979743749
1005,股份珠海（二十八辰）合格仓,1005,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:03,2025-08-30 13:21:43,xiaoyuan-0830,CN10,,二十八辰（广东）网络科技有限公司,1416674966979743749
1004,股份佰悦产成品索赔仓,1004,产成品,逻辑仓,TCBJ-C仓,有效,claim,珠海工厂-电商,汤臣倍健股份有限公司,线上,否,,开启,否,,,SAP,2025-08-29 13:30:01,2025-09-19 17:49:33,suxp,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1003,股份佰嘉产成品索赔仓,1003,产成品,逻辑仓,TCBJ-C仓,有效,claim,珠海工厂-电商,汤臣倍健股份有限公司,线上,否,,开启,否,,,SAP,2025-08-29 13:30:01,2025-09-19 17:52:10,suxp,CN03,,广东佰嘉药业有限公司,1416674966979743742
1002,股份药业产成品索赔仓,1002,产成品,逻辑仓,TCBJ-C仓,有效,claim,珠海工厂-电商,汤臣倍健股份有限公司,线上,否,,开启,否,,,SAP,2025-08-29 13:30:00,2025-09-19 17:51:41,suxp,CN04,,汤臣倍健药业有限公司,1416674966979743743
1001,股份产成品索赔仓,1001,产成品,逻辑仓,TCBJ-C仓,有效,claim,珠海工厂-电商,汤臣倍健股份有限公司,线上,否,,开启,否,,,SAP,2025-08-29 13:30:00,2025-09-19 17:51:52,suxp,CN01,,汤臣倍健股份有限公司,1416674966979743740
1000,股份京东（佰傲）特价仓,1000,产成品,逻辑仓,TCBJ-B仓,有效,其他,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:00,2025-08-30 11:36:49,xiaoyuan_001,CN02,,佰傲药业（珠海）有限公司,1416674966979743741
